288 ,서울특별시,영등포구,여의동,여의동사전투표소
289 ,서울특별시,영등포구,당산제1동,당산제1동사전투표소
290 ,서울특별시,영등포구,당산제2동,당산제2동사전투표소
291 ,서울특별시,영등포구,도림동,도림동사전투표소
292 ,서울특별시,영등포구,문래동,문래동사전투표소
293 ,서울특별시,영등포구,양평제1동,양평제1동사전투표소
294 ,서울특별시,영등포구,양평제2동,양평제2동사전투표소
295 ,서울특별시,영등포구,신길제1동,신길제1동사전투표소
296 ,서울특별시,영등포구,신길제3동,신길제3동사전투표소
297 ,서울특별시,영등포구,신길제4동,신길제4동사전투표소
298 ,서울특별시,영등포구,신길제5동,신길제5동사전투표소
299 ,서울특별시,영등포구,신길제6동,신길제6동사전투표소
300 ,서울특별시,영등포구,신길제7동,신길제7동사전투표소
301 ,서울특별시,영등포구,대림제1동,대림제1동사전투표소
302 ,서울특별시,영등포구,대림제2동,대림제2동사전투표소
303 ,서울특별시,영등포구,대림제3동,대림제3동사전투표소
304 ,서울특별시,동작구,노량진제1동,노량진제1동사전투표소
305 ,서울특별시,동작구,노량진제2동,노량진제2동사전투표소
306 ,서울특별시,동작구,상도제1동,상도제1동사전투표소
307 ,서울특별시,동작구,상도제2동,상도제2동사전투표소
308 ,서울특별시,동작구,상도제3동,상도제3동사전투표소
309 ,서울특별시,동작구,상도제4동,상도제4동사전투표소
310 ,서울특별시,동작구,흑석동,흑석동사전투표소
311 ,서울특별시,동작구,사당제1동,사당제1동사전투표소
312 ,서울특별시,동작구,사당제2동,사당제2동사전투표소
313 ,서울특별시,동작구,사당제3동,사당제3동사전투표소
314 ,서울특별시,동작구,사당제4동,사당제4동사전투표소
315 ,서울특별시,동작구,사당제5동,사당제5동사전투표소
316 ,서울특별시,동작구,대방동,대방동사전투표소
317 ,서울특별시,동작구,신대방제1동,신대방제1동사전투표소
318 ,서울특별시,동작구,신대방제2동,신대방제2동사전투표소
319 ,서울특별시,관악구,보라매동,보라매동사전투표소
320 ,서울특별시,관악구,은천동,은천동사전투표소
321 ,서울특별시,관악구,성현동,성현동사전투표소
322 ,서울특별시,관악구,중앙동,중앙동사전투표소
323 ,서울특별시,관악구,청림동,청림동사전투표소
324 ,서울특별시,관악구,행운동,행운동사전투표소
325 ,서울특별시,관악구,청룡동,청룡동사전투표소
326 ,서울특별시,관악구,낙성대동,낙성대동사전투표소
327 ,서울특별시,관악구,인헌동,인헌동사전투표소
328 ,서울특별시,관악구,남현동,남현동사전투표소
329 ,서울특별시,관악구,신림동,신림동사전투표소
330 ,서울특별시,관악구,신사동,신사동사전투표소
331 ,서울특별시,관악구,조원동,조원동사전투표소
332 ,서울특별시,관악구,미성동,미성동사전투표소
333 ,서울특별시,관악구,난곡동,난곡동사전투표소
334 ,서울특별시,관악구,난향동,난향동사전투표소
335 ,서울특별시,관악구,서원동,서원동사전투표소
336 ,서울특별시,관악구,신원동,신원동사전투표소
337 ,서울특별시,관악구,서림동,서림동사전투표소
338 ,서울특별시,관악구,삼성동,삼성동사전투표소
339 ,서울특별시,관악구,대학동,대학동사전투표소
340 ,서울특별시,서초구,서초1동,서초1동사전투표소
341 ,서울특별시,서초구,서초2동,서초2동사전투표소
342 ,서울특별시,서초구,서초3동,서초3동사전투표소
343 ,서울특별시,서초구,서초4동,서초4동사전투표소
344 ,서울특별시,서초구,잠원동,잠원동사전투표소
345 ,서울특별시,서초구,반포본동,반포본동사전투표소
346 ,서울특별시,서초구,반포1동,반포1동사전투표소
347 ,서울특별시,서초구,반포2동,반포2동사전투표소
348 ,서울특별시,서초구,반포3동,반포3동사전투표소
349 ,서울특별시,서초구,반포4동,반포4동사전투표소
350 ,서울특별시,서초구,방배본동,방배본동사전투표소
351 ,서울특별시,서초구,방배1동,방배1동사전투표소
352 ,서울특별시,서초구,방배2동,방배2동사전투표소
353 ,서울특별시,서초구,방배3동,방배3동사전투표소
354 ,서울특별시,서초구,방배4동,방배4동사전투표소
355 ,서울특별시,서초구,양재1동,양재1동사전투표소
356 ,서울특별시,서초구,양재2동,양재2동사전투표소
357 ,서울특별시,서초구,내곡동,내곡동사전투표소
358 ,서울특별시,강남구,신사동,신사동사전투표소
359 ,서울특별시,강남구,논현1동,논현1동사전투표소
360 ,서울특별시,강남구,논현2동,논현2동사전투표소
361 ,서울특별시,강남구,압구정동,압구정동사전투표소
362 ,서울특별시,강남구,청담동,청담동사전투표소
363 ,서울특별시,강남구,삼성1동,삼성1동사전투표소
364 ,서울특별시,강남구,삼성2동,삼성2동사전투표소
365 ,서울특별시,강남구,대치1동,대치1동사전투표소
366 ,서울특별시,강남구,대치2동,대치2동사전투표소
367 ,서울특별시,강남구,대치4동,대치4동사전투표소
368 ,서울특별시,강남구,역삼1동,역삼1동사전투표소
369 ,서울특별시,강남구,역삼2동,역삼2동사전투표소
370 ,서울특별시,강남구,도곡1동,도곡1동사전투표소
371 ,서울특별시,강남구,도곡2동,도곡2동사전투표소
372 ,서울특별시,강남구,개포1동,개포1동사전투표소
373 ,서울특별시,강남구,개포2동,개포2동사전투표소
374 ,서울특별시,강남구,개포4동,개포4동사전투표소
375 ,서울특별시,강남구,일원본동,일원본동사전투표소
376 ,서울특별시,강남구,일원1동,일원1동사전투표소
377 ,서울특별시,강남구,일원2동,일원2동사전투표소
378 ,서울특별시,강남구,수서동,수서동사전투표소
379 ,서울특별시,강남구,세곡동,세곡동사전투표소
380 ,서울특별시,송파구,풍납1동,풍납1동사전투표소
381 ,서울특별시,송파구,풍납2동,풍납2동사전투표소
382 ,서울특별시,송파구,거여1동,거여1동사전투표소
383 ,서울특별시,송파구,거여2동,거여2동사전투표소
384 ,서울특별시,송파구,마천1동,마천1동사전투표소
385 ,서울특별시,송파구,마천2동,마천2동사전투표소
386 ,서울특별시,송파구,방이1동,방이1동사전투표소
387 ,서울특별시,송파구,방이2동,방이2동사전투표소
388 ,서울특별시,송파구,오륜동,오륜동사전투표소
389 ,서울특별시,송파구,오금동,오금동사전투표소
390 ,서울특별시,송파구,송파1동,송파1동사전투표소
391 ,서울특별시,송파구,송파2동,송파2동사전투표소
392 ,서울특별시,송파구,석촌동,석촌동사전투표소
393 ,서울특별시,송파구,삼전동,삼전동사전투표소
394 ,서울특별시,송파구,가락본동,가락본동사전투표소
395 ,서울특별시,송파구,가락1동,가락1동사전투표소
396 ,서울특별시,송파구,가락2동,가락2동사전투표소
397 ,서울특별시,송파구,문정1동,문정1동사전투표소
398 ,서울특별시,송파구,문정2동,문정2동사전투표소
399 ,서울특별시,송파구,장지동,장지동사전투표소
400 ,서울특별시,송파구,잠실본동,잠실본동사전투표소
401 ,서울특별시,송파구,잠실2동,잠실2동사전투표소
402 ,서울특별시,송파구,잠실3동,잠실3동사전투표소
403 ,서울특별시,송파구,잠실4동,잠실4동사전투표소
404 ,서울특별시,송파구,잠실6동,잠실6동사전투표소
405 ,서울특별시,송파구,잠실7동,잠실7동사전투표소
406 ,서울특별시,송파구,위례동,위례동사전투표소
407 ,서울특별시,강동구,강일동,강일동사전투표소
408 ,서울특별시,강동구,상일동,상일동사전투표소
409 ,서울특별시,강동구,명일제1동,명일1동사전투표소
410 ,서울특별시,강동구,명일제2동,명일2동사전투표소
411 ,서울특별시,강동구,고덕제1동,고덕1동사전투표소
412 ,서울특별시,강동구,고덕제2동,고덕2동사전투표소
413 ,서울특별시,강동구,암사제1동,암사1동사전투표소
414 ,서울특별시,강동구,암사제2동,암사2동사전투표소
415 ,서울특별시,강동구,암사제3동,암사3동사전투표소
416 ,서울특별시,강동구,천호제1동,천호1동사전투표소
417 ,서울특별시,강동구,천호제2동,천호2동사전투표소
418 ,서울특별시,강동구,천호제3동,천호3동사전투표소
